ServiceDateTime,Routes,RouteName,EarlyDeparture,OnTime,LateArrival,Missing,TimePointCount,OTP,AverageDwellTime
2/3/2017,10,NACO/BROADWAY,3,244,73,58,320,76.25,78.99
2/3/2017,11,VIVA CULTURE,39,487,14,14,540,90.19,221.76
2/3/2017,14,PERRIN BEITEL SKIP,12,475,114,11,601,79.03,74.03
2/3/2017,17,IH-35 Express,7,148,25,4,180,82.22,128.01
2/3/2017,20,NEW BRAUNFELS Frequent,29,576,141,10,746,77.21,212.16
2/3/2017,21,KIRBY / CONVERSE,23,379,62,9,464,81.68,229.13
2/3/2017,22,HAYS Frequent,6,310,82,2,398,77.89,132.79
2/3/2017,24,EAST HOUSTON Frequent,20,325,97,5,442,73.53,91.60
2/3/2017,25,E. COMMERCE Frequent,15,402,144,6,561,71.66,150.20
2/3/2017,26,MARTIN LUTHER KING,17,266,117,9,400,66.5,181.16
2/3/2017,28,PORTER,17,287,156,112,460,62.39,145.34
2/3/2017,30,RIGSBY,9,323,38,12,370,87.3,160.95
2/3/2017,32,STEVES AVE.,2,266,60,1,328,81.1,197.34
2/3/2017,34,SOUTH ST.MARY'S,9,382,169,81,560,68.21,210.92
2/3/2017,36,S.PRESA,6,258,61,6,325,79.38,112.22
2/3/2017,40,VIVA MISSIONS,21,118,32,1,171,69.01,77.18
2/3/2017,42,ROOSEVELT,8,432,121,8,561,77.01,98.89
2/3/2017,43,SOUTH FLORES,4,317,61,2,382,82.98,134.49
2/3/2017,44,PLEASANTON RD.,8,289,89,6,386,74.87,154.38
2/3/2017,46,COMMERCIAL,19,266,30,3,315,84.44,88.67
2/3/2017,48,IH-35 S Express,1,24,5,1,30,80,117.48
2/3/2017,51,NOGALITOS,25,331,113,1,469,70.58,120.55
2/3/2017,54,SOUTH ALAMO,0,58,47,11,105,55.24,245.75
2/3/2017,62,KIRK,9,208,75,22,292,71.23,278.56
2/3/2017,64,US 90 Express,3,123,96,52,222,55.41,142.46
2/3/2017,66,CERALVO Frequent,18,544,112,10,674,80.71,147.53
2/3/2017,67,LAREDO,6,144,100,2,250,57.6,201.19
2/3/2017,68,GUADALUPE Frequent,45,438,156,13,639,68.54,225.06
2/3/2017,70,CESAR CHAVEZ,1,99,16,0,116,85.34,157.23
2/3/2017,75,W. COMMERCE Frequent,11,482,141,0,634,76.03,153.09
2/3/2017,76,WEST COMMERCE Skip,10,394,139,14,543,72.56,134.51
2/3/2017,77,MARTIN,20,202,30,1,252,80.16,267.50
2/3/2017,79,RUIZ  Frequent,28,281,77,6,386,72.8,147.77
2/3/2017,82,CULEBRA,13,455,87,3,555,81.98,136.32
2/3/2017,88,BANDERA,10,381,69,38,460,82.83,183.04
2/3/2017,89,POPLAR,3,204,96,3,303,67.33,207.25
2/3/2017,90,WOODLAWN,11,329,86,1,426,77.23,140.21
2/3/2017,93,IH-10 CROSSROADS/UTSA Express,20,215,32,18,267,80.52,139.94
2/3/2017,94,IH-10 / FIESTA TEXAS Express,8,151,28,44,187,80.75,104.31
2/3/2017,95,FREDERICKSBURG RD,2,175,40,3,217,80.65,332.14
2/3/2017,96,VANCE JACKSON,5,374,72,4,451,82.93,193.17
2/3/2017,97,WEST AVE,9,254,282,22,545,46.61,177.05
2/3/2017,100,PRIMO FRED RD,27,701,146,45,874,80.21,127.09
2/3/2017,101,UTSA/LEON VALLEY BRT,63,582,5,7,650,89.54,171.70
2/3/2017,502,THOUSAND OAKS,8,228,40,0,276,82.61,220.51
2/3/2017,505,BASSE,0,181,19,18,200,90.5,188.36
2/3/2017,509,HILDEBRAND,3,295,34,58,332,88.86,152.51
2/3/2017,515,SOUTHCROSS,11,306,111,13,428,71.5,202.33
2/3/2017,520,ZARZAMORA,91,929,353,52,1373,67.66,179.82
2/3/2017,522,BABCOCK,8,375,23,0,406,92.36,91.46
2/3/2017,524,GENERAL McMULLEN Frequent,15,618,178,17,811,76.2,121.37
2/3/2017,534,WURZBACH,22,496,140,0,658,75.38,170.74
2/3/2017,550,LOOPER Skip,14,340,200,24,554,61.37,173.95
2/3/2017,551,LOOPER Skip,6,489,161,41,656,74.54,171.05
2/3/2017,602,NORTH STAR / MEDICAL CENTER,8,215,40,6,263,81.75,109.74
2/3/2017,603,MEDICAL CENTER/UTSA,10,138,46,16,194,71.13,190.55
2/3/2017,604,MEDICAL CENTER/UNIVERSITY HGTS.,3,169,16,4,188,89.89,108.76
2/3/2017,605,UTSA/MAINLAND,2,55,27,12,84,65.48,89.99
2/3/2017,606,MEDICAL CENTER/ALAMO RANCH,18,175,31,3,224,78.13,146.80
2/3/2017,607,MEDICAL CENTER / INGRAM,0,98,7,0,105,93.33,148.79
2/3/2017,609,INGRAM/MAINLAND,5,95,29,6,129,73.64,157.82
2/3/2017,610,INGRAM/NORTHWEST CROSSING,12,216,32,21,260,83.08,121.70
2/3/2017,611,VALLEY-HI / KEL-LAC,2,82,10,20,94,87.23,258.30
2/3/2017,612,KEL-LAC/WESTLAKES,3,86,23,2,112,76.79,306.43
2/3/2017,613,HERITAGE NW / KEL-LAC,4,109,33,1,146,74.66,104.39
2/3/2017,614,HIDDEN COVE / KEL-LAC,3,94,16,1,113,83.19,86.18
2/3/2017,615,KEL-LAC / HERITAGE PARK,1,109,35,2,145,75.17,98.07
2/3/2017,616,SKY HARBOUR/KEL-LAC,4,134,22,40,160,83.75,84.80
2/3/2017,617,KEL-LAC / RAINBOW HILLS,2,111,22,12,135,82.22,67.28
2/3/2017,618,INGRAM/WESTLAKES,2,58,44,24,104,55.77,116.11
2/3/2017,619,KEL-LAC / INDIAN CREEK,2,114,28,0,144,79.17,151.88
2/3/2017,620,INGRAM/NWVISTAS,7,81,23,21,111,72.97,169.93
2/3/2017,629,INDUSTRY PARK,0,88,57,10,145,60.69,89.74
2/3/2017,630,RANDOLPH/KIRBY/SUNRISE,4,141,20,0,165,85.45,106.24
2/3/2017,631,SUNRISE/SUMMERFEST,0,113,40,0,153,73.86,129.92
2/3/2017,632,RANDOLPH/VENTURA,19,400,88,5,507,78.9,146.19
2/3/2017,640,VALLEY FORGE,0,63,23,0,86,73.26,195.30
2/3/2017,641,KNOLLCREEK,1,76,11,1,88,86.36,142.57
2/3/2017,642,NACOGDOCHES,0,94,4,0,98,95.92,94.87
2/3/2017,647,NORTH STAR / HARRY WURZBACH,4,130,18,1,152,85.53,102.92
2/3/2017,648,NORTH STAR / STONE OAK PKWY.,5,213,9,5,227,93.83,181.30
2/3/2017,651,DECO DISTRICT / CASTLE HILLS,6,136,17,6,159,85.53,98.68
2/3/2017,660,NWVISTAS/UNIVESITY P&R,6,148,25,17,179,82.68,88.51
2/4/2017,2,BLANCO,5,370,163,18,538,68.77,182.35
2/4/2017,3,SAN PEDRO SKIP,3,349,138,5,490,71.22,121.34
2/4/2017,4,SAN PEDRO Frequent,10,332,175,22,517,64.22,142.37
2/4/2017,5,McCULLOUGH,4,189,109,3,302,62.58,151.77
2/4/2017,8,N ST MARYS,13,201,185,24,399,50.38,190.68
2/4/2017,9,BROADWAY,3,316,27,38,346,91.33,166.55
2/4/2017,10,NACO/BROADWAY,8,279,35,50,322,86.65,57.41
2/4/2017,11,VIVA CULTURE,38,486,13,17,537,90.5,208.11
2/4/2017,14,PERRIN BEITEL SKIP,22,419,105,6,546,76.74,152.43
2/4/2017,16,JBSA EXPRESS FT. SAM HOUSTON / USO,1,69,6,4,76,90.79,303.33
2/4/2017,17,IH-35 Express,1,73,11,7,85,85.88,326.91
2/4/2017,20,NEW BRAUNFELS Frequent,29,424,61,10,514,82.49,118.98
2/4/2017,21,KIRBY / CONVERSE,8,193,121,2,322,59.94,167.27
2/4/2017,22,HAYS Frequent,24,245,47,4,316,77.53,160.63
2/4/2017,24,EAST HOUSTON Frequent,9,225,108,15,342,65.79,170.48
2/4/2017,25,E. COMMERCE Frequent,16,308,140,29,464,66.38,107.41
2/4/2017,26,MARTIN LUTHER KING,7,267,12,6,286,93.36,160.88
2/4/2017,28,PORTER,11,226,159,103,396,57.07,155.88
2/4/2017,30,RIGSBY,6,155,61,3,222,69.82,195.22
2/4/2017,32,STEVES AVE.,2,213,58,2,273,78.02,139.92
2/4/2017,34,SOUTH ST.MARY'S,3,234,103,42,340,68.82,155.13
2/4/2017,36,S.PRESA,14,186,18,3,218,85.32,181.74
2/4/2017,40,VIVA MISSIONS,24,115,8,25,147,78.23,56.83
2/4/2017,42,ROOSEVELT,3,217,140,16,360,60.28,125.58
2/4/2017,43,SOUTH FLORES,17,342,16,3,375,91.2,118.56
2/4/2017,44,PLEASANTON RD.,22,341,20,5,383,89.03,108.46
2/4/2017,46,COMMERCIAL,4,162,50,0,216,75,60.11
2/4/2017,51,NOGALITOS,12,235,98,5,345,68.12,110.18
2/4/2017,54,SOUTH ALAMO,8,69,31,0,108,63.89,115.75
2/4/2017,62,KIRK,14,166,20,7,200,83,107.86
2/4/2017,64,US 90 Express,12,99,13,54,124,79.84,94.91
2/4/2017,65,JBSA EXPRESS LACKLAND AFB/USO,0,62,14,4,76,81.58,254.71
2/4/2017,66,CERALVO Frequent,20,331,33,6,384,86.2,219.59
2/4/2017,67,LAREDO,5,94,88,9,187,50.27,79.20
2/4/2017,68,GUADALUPE Frequent,11,536,91,14,638,84.01,193.56
2/4/2017,70,CESAR CHAVEZ,1,83,23,1,107,77.57,242.36
2/4/2017,75,W. COMMERCE Frequent,6,433,158,15,597,72.53,133.19
2/4/2017,76,WEST COMMERCE Skip,15,372,33,2,420,88.57,157.01
2/4/2017,77,MARTIN,2,111,61,6,174,63.79,203.37
2/4/2017,79,RUIZ  Frequent,25,255,74,2,354,72.03,182.25
2/4/2017,82,CULEBRA,12,288,93,9,393,73.28,172.78
2/4/2017,88,BANDERA,7,242,95,40,344,70.35,107.58
2/4/2017,89,POPLAR,2,132,64,1,198,66.67,133.84
2/4/2017,90,WOODLAWN,28,283,36,3,347,81.56,198.64
2/4/2017,94,IH-10 / FIESTA TEXAS Express,2,121,41,32,164,73.78,55.11
2/4/2017,95,FREDERICKSBURG RD,1,143,49,3,193,74.09,177.87
2/4/2017,96,VANCE JACKSON,6,288,70,7,364,79.12,137.32
2/4/2017,97,WEST AVE,19,318,160,21,497,63.98,101.29
2/4/2017,100,PRIMO FRED RD,5,474,141,33,620,76.45,143.27
2/4/2017,101,UTSA/LEON VALLEY BRT,84,469,60,22,613,76.51,177.53
2/4/2017,502,THOUSAND OAKS,3,264,7,2,274,96.35,200.10
2/4/2017,505,BASSE,2,185,16,1,203,91.13,152.46
2/4/2017,509,HILDEBRAND,10,289,28,47,327,88.38,181.18
2/4/2017,515,SOUTHCROSS,4,223,13,17,240,92.92,112.06
2/4/2017,520,ZARZAMORA,68,897,120,47,1085,82.67,132.10
2/4/2017,522,BABCOCK,2,213,6,0,221,96.38,146.67
2/4/2017,524,GENERAL McMULLEN Frequent,4,285,114,3,403,70.72,152.01
2/4/2017,534,WURZBACH,12,281,79,26,372,75.54,105.40
2/4/2017,550,LOOPER Skip,13,402,127,12,542,74.17,212.68
2/4/2017,551,LOOPER Skip,9,495,127,9,631,78.45,224.57
2/4/2017,602,NORTH STAR / MEDICAL CENTER,3,163,7,2,173,94.22,147.87
2/4/2017,603,MEDICAL CENTER/UTSA,2,104,30,14,136,76.47,182.18
2/4/2017,604,MEDICAL CENTER/UNIVERSITY HGTS.,1,163,15,1,179,91.06,76.87
2/4/2017,605,UTSA/MAINLAND,1,69,9,14,79,87.34,151.59
2/4/2017,606,MEDICAL CENTER/ALAMO RANCH,11,204,2,0,217,94.01,94.60
2/4/2017,607,MEDICAL CENTER / INGRAM,0,97,4,1,101,96.04,190.80
2/4/2017,609,INGRAM/MAINLAND,2,89,2,0,93,95.7,193.00
2/4/2017,610,INGRAM/NORTHWEST CROSSING,5,176,6,33,187,94.12,179.40
2/4/2017,611,VALLEY-HI / KEL-LAC,2,87,0,19,89,97.75,189.42
2/4/2017,612,KEL-LAC/WESTLAKES,2,100,5,1,107,93.46,99.33
2/4/2017,613,HERITAGE NW / KEL-LAC,5,108,31,3,144,75,110.68
2/4/2017,614,HIDDEN COVE / KEL-LAC,10,91,7,6,108,84.26,249.34
2/4/2017,615,KEL-LAC / HERITAGE PARK,6,79,20,3,105,75.24,310.29
2/4/2017,616,SKY HARBOUR/KEL-LAC,8,143,20,25,171,83.63,111.59
2/4/2017,617,KEL-LAC / RAINBOW HILLS,5,99,4,0,108,91.67,90.37
2/4/2017,618,INGRAM/WESTLAKES,2,85,13,28,100,85,123.85
2/4/2017,619,KEL-LAC / INDIAN CREEK,1,106,0,1,107,99.07,99.53
2/4/2017,620,INGRAM/NWVISTAS,2,69,14,8,85,81.18,166.16
2/4/2017,629,INDUSTRY PARK,6,118,30,1,154,76.62,162.97
2/4/2017,630,RANDOLPH/KIRBY/SUNRISE,3,112,63,1,178,62.92,117.49
2/4/2017,631,SUNRISE/SUMMERFEST,0,70,11,0,81,86.42,38.11
2/4/2017,632,RANDOLPH/VENTURA,4,175,65,4,244,71.72,107.65
2/4/2017,640,VALLEY FORGE,3,79,4,0,86,91.86,88.81
2/4/2017,641,KNOLLCREEK,2,83,1,1,86,96.51,132.40
2/4/2017,642,NACOGDOCHES,1,90,7,0,98,91.84,111.37
2/4/2017,647,NORTH STAR / HARRY WURZBACH,5,126,3,1,134,94.03,138.58
2/4/2017,648,NORTH STAR / STONE OAK PKWY.,11,188,14,4,213,88.26,270.75
2/4/2017,651,DECO DISTRICT / CASTLE HILLS,0,67,29,0,96,69.79,80.93
2/4/2017,660,NWVISTAS/UNIVESITY P&R,13,127,13,7,153,83.01,177.91
2/5/2017,2,BLANCO,6,332,160,41,498,66.67,201.91
2/5/2017,3,SAN PEDRO SKIP,1,344,97,4,442,77.83,147.58
2/5/2017,4,SAN PEDRO Frequent,27,427,31,10,485,88.04,162.62
2/5/2017,5,McCULLOUGH,0,261,30,2,291,89.69,232.94
2/5/2017,8,N ST MARYS,10,225,50,3,285,78.95,95.39
2/5/2017,9,BROADWAY,1,293,12,30,306,95.75,138.21
2/5/2017,10,NACO/BROADWAY,3,267,30,42,300,89,191.08
2/5/2017,11,VIVA CULTURE,23,506,9,16,538,94.05,227.63
2/5/2017,14,PERRIN BEITEL SKIP,10,356,36,6,402,88.56,151.20
2/5/2017,16,JBSA EXPRESS FT. SAM HOUSTON / USO,1,31,5,1,37,83.78,260.40
2/5/2017,17,IH-35 Express,1,88,1,2,90,97.78,248.49
2/5/2017,20,NEW BRAUNFELS Frequent,8,451,61,4,520,86.73,196.68
2/5/2017,21,KIRBY / CONVERSE,11,254,39,28,304,83.55,509.17
2/5/2017,22,HAYS Frequent,26,217,16,2,259,83.78,152.81
2/5/2017,24,EAST HOUSTON Frequent,20,270,43,3,333,81.08,96.07
2/5/2017,25,E. COMMERCE Frequent,5,279,81,8,365,76.44,90.46
2/5/2017,26,MARTIN LUTHER KING,17,254,17,4,288,88.19,183.95
2/5/2017,28,PORTER,5,245,66,68,316,77.53,272.72
2/5/2017,30,RIGSBY,3,191,23,2,217,88.02,253.07
2/5/2017,32,STEVES AVE.,0,158,26,1,184,85.87,311.63
2/5/2017,34,SOUTH ST.MARY'S,2,235,82,49,319,73.67,153.47
2/5/2017,36,S.PRESA,1,156,9,61,166,93.98,184.21
2/5/2017,40,VIVA MISSIONS,15,122,29,6,166,73.49,139.82
2/5/2017,42,ROOSEVELT,9,286,67,10,362,79.01,171.87
2/5/2017,43,SOUTH FLORES,13,292,22,3,327,89.3,148.27
2/5/2017,44,PLEASANTON RD.,4,332,5,8,341,97.36,122.41
2/5/2017,46,COMMERCIAL,9,160,46,1,215,74.42,45.71
2/5/2017,51,NOGALITOS,6,295,43,1,344,85.76,208.80
2/5/2017,62,KIRK,5,178,29,0,212,83.96,215.13
2/5/2017,64,US 90 Express,0,64,8,106,72,88.89,98.85
2/5/2017,65,JBSA EXPRESS LACKLAND AFB/USO,3,30,4,1,37,81.08,287.87
2/5/2017,66,CERALVO Frequent,10,343,37,0,390,87.95,250.60
2/5/2017,67,LAREDO,3,105,22,2,130,80.77,153.20
2/5/2017,68,GUADALUPE Frequent,24,532,55,5,611,87.07,166.21
2/5/2017,75,W. COMMERCE Frequent,2,322,77,3,401,80.3,154.00
2/5/2017,76,WEST COMMERCE Skip,7,349,41,3,397,87.91,198.25
2/5/2017,77,MARTIN,6,137,35,3,178,76.97,111.48
2/5/2017,79,RUIZ  Frequent,17,182,25,4,224,81.25,125.97
2/5/2017,82,CULEBRA,8,362,20,12,390,92.82,194.93
2/5/2017,88,BANDERA,7,307,21,43,335,91.64,142.97
2/5/2017,89,POPLAR,1,176,21,1,198,88.89,144.50
2/5/2017,90,WOODLAWN,8,251,19,79,278,90.29,217.55
2/5/2017,94,IH-10 / FIESTA TEXAS Express,4,150,2,40,156,96.15,71.53
2/5/2017,95,FREDERICKSBURG RD,2,184,8,2,194,94.85,192.81
2/5/2017,96,VANCE JACKSON,0,203,38,4,241,84.23,209.77
2/5/2017,97,WEST AVE,22,244,36,4,302,80.79,38.93
2/5/2017,100,PRIMO FRED RD,0,511,116,16,627,81.5,166.41
2/5/2017,101,UTSA/LEON VALLEY BRT,74,538,23,0,635,84.72,187.46
2/5/2017,502,THOUSAND OAKS,4,176,9,3,189,93.12,162.28
2/5/2017,505,BASSE,3,174,21,1,198,87.88,159.85
2/5/2017,515,SOUTHCROSS,6,217,23,0,246,88.21,183.06
2/5/2017,520,ZARZAMORA,77,625,113,11,815,76.69,134.07
2/5/2017,522,BABCOCK,4,206,2,1,212,97.17,247.79
2/5/2017,524,GENERAL McMULLEN Frequent,4,306,36,2,346,88.44,148.18
2/5/2017,534,WURZBACH,7,247,30,0,284,86.97,146.61
2/5/2017,550,LOOPER Skip,4,306,42,3,352,86.93,159.65
2/5/2017,551,LOOPER Skip,2,348,37,6,387,89.92,144.11
2/5/2017,602,NORTH STAR / MEDICAL CENTER,4,140,23,3,167,83.83,170.38
2/5/2017,603,MEDICAL CENTER/UTSA,4,100,20,2,124,80.65,147.17
2/5/2017,604,MEDICAL CENTER/UNIVERSITY HGTS.,0,92,32,0,124,74.19,140.40
2/5/2017,606,MEDICAL CENTER/ALAMO RANCH,7,170,7,26,184,92.39,176.45
2/5/2017,607,MEDICAL CENTER / INGRAM,7,84,4,7,95,88.42,200.83
2/5/2017,609,INGRAM/MAINLAND,3,90,0,0,93,96.77,178.93
2/5/2017,610,INGRAM/NORTHWEST CROSSING,1,185,15,19,201,92.04,144.75
2/5/2017,611,VALLEY-HI / KEL-LAC,0,88,2,18,90,97.78,402.84
2/5/2017,612,KEL-LAC/WESTLAKES,4,101,3,0,108,93.52,113.16
2/5/2017,613,HERITAGE NW / KEL-LAC,0,94,8,6,102,92.16,143.24
2/5/2017,614,HIDDEN COVE / KEL-LAC,4,97,7,0,108,89.81,249.96
2/5/2017,615,KEL-LAC / HERITAGE PARK,6,90,10,2,106,84.91,115.84
2/5/2017,616,SKY HARBOUR/KEL-LAC,5,105,16,18,126,83.33,108.07
2/5/2017,617,KEL-LAC / RAINBOW HILLS,3,99,5,1,107,92.52,86.61
2/5/2017,618,INGRAM/WESTLAKES,14,89,3,22,106,83.96,147.00
2/5/2017,619,KEL-LAC / INDIAN CREEK,1,104,2,1,107,97.2,105.63
2/5/2017,620,INGRAM/NWVISTAS,6,87,0,0,93,93.55,163.87
2/5/2017,629,INDUSTRY PARK,0,146,9,0,155,94.19,97.44
2/5/2017,630,RANDOLPH/KIRBY/SUNRISE,7,70,99,0,176,39.77,107.61
2/5/2017,632,RANDOLPH/VENTURA,3,161,19,1,183,87.98,163.38
2/5/2017,642,NACOGDOCHES,3,88,0,1,91,96.7,238.14
2/5/2017,647,NORTH STAR / HARRY WURZBACH,13,100,1,11,114,87.72,134.10
2/5/2017,648,NORTH STAR / STONE OAK PKWY.,12,168,1,8,181,92.82,195.32
2/5/2017,651,DECO DISTRICT / CASTLE HILLS,12,80,4,0,96,83.33,130.64
2/6/2017,2,BLANCO,12,705,154,17,871,80.94,161.19
2/6/2017,3,SAN PEDRO SKIP,2,389,222,69,613,63.46,183.78
2/6/2017,4,SAN PEDRO Frequent,13,423,149,129,585,72.31,118.94
2/6/2017,5,McCULLOUGH,11,381,53,5,445,85.62,161.11
2/6/2017,6,US-281 Express,8,135,34,10,177,76.27,61.39
2/6/2017,8,N ST MARYS,32,382,132,21,546,69.96,230.11
2/6/2017,9,BROADWAY,9,308,35,32,352,87.5,119.73
2/6/2017,10,NACO/BROADWAY,4,304,39,31,347,87.61,181.75
2/6/2017,11,VIVA CULTURE,15,479,44,16,538,89.03,209.72
2/6/2017,14,PERRIN BEITEL SKIP,18,521,56,17,595,87.56,144.85
2/6/2017,17,IH-35 Express,12,163,6,3,181,90.06,228.30
2/6/2017,20,NEW BRAUNFELS Frequent,5,636,111,4,752,84.57,232.92
2/6/2017,21,KIRBY / CONVERSE,20,421,27,5,468,89.96,154.94
2/6/2017,22,HAYS Frequent,13,348,23,16,384,90.63,145.31
2/6/2017,24,EAST HOUSTON Frequent,10,298,61,78,369,80.76,144.59
2/6/2017,25,E. COMMERCE Frequent,14,387,147,8,548,70.62,151.55
2/6/2017,26,MARTIN LUTHER KING,8,274,118,9,400,68.5,149.43
2/6/2017,28,PORTER,34,300,135,103,469,63.97,138.00
2/6/2017,30,RIGSBY,20,316,35,2,371,85.18,164.38
2/6/2017,32,STEVES AVE.,8,273,46,2,327,83.49,110.51
2/6/2017,34,SOUTH ST.MARY'S,19,423,111,64,553,76.49,193.50
2/6/2017,36,S.PRESA,4,172,106,49,282,60.99,149.43
2/6/2017,40,VIVA MISSIONS,23,126,22,1,171,73.68,203.00
2/6/2017,42,ROOSEVELT,25,434,112,10,571,76.01,88.37
2/6/2017,43,SOUTH FLORES,17,336,31,0,384,87.5,151.80
2/6/2017,44,PLEASANTON RD.,17,295,80,0,392,75.26,149.02
2/6/2017,46,COMMERCIAL,5,269,42,2,316,85.13,91.09
2/6/2017,48,IH-35 S Express,3,27,0,1,30,90,123.15
2/6/2017,51,NOGALITOS,12,358,90,10,460,77.83,130.34
2/6/2017,54,SOUTH ALAMO,1,43,70,2,114,37.72,74.52
2/6/2017,62,KIRK,19,221,71,3,311,71.06,258.10
2/6/2017,64,US 90 Express,3,174,45,52,222,78.38,128.44
2/6/2017,66,CERALVO Frequent,5,556,122,1,683,81.41,190.33
2/6/2017,67,LAREDO,12,166,70,4,248,66.94,176.73
2/6/2017,68,GUADALUPE Frequent,10,445,185,21,640,69.53,195.45
2/6/2017,70,CESAR CHAVEZ,1,82,30,3,113,72.57,160.00
2/6/2017,75,W. COMMERCE Frequent,5,477,145,3,627,76.08,139.90
2/6/2017,76,WEST COMMERCE Skip,5,408,111,37,524,77.86,178.98
2/6/2017,77,MARTIN,10,215,22,6,247,87.04,155.70
2/6/2017,79,RUIZ  Frequent,23,308,50,11,381,80.84,95.69
2/6/2017,82,CULEBRA,12,438,89,19,539,81.26,126.48
2/6/2017,88,BANDERA,9,372,78,41,459,81.05,156.29
2/6/2017,89,POPLAR,5,240,61,0,306,78.43,148.96
2/6/2017,90,WOODLAWN,7,198,136,86,341,58.06,126.78
2/6/2017,93,IH-10 CROSSROADS/UTSA Express,10,266,6,3,282,94.33,208.27
2/6/2017,94,IH-10 / FIESTA TEXAS Express,6,175,6,44,187,93.58,104.92
2/6/2017,95,FREDERICKSBURG RD,5,128,87,0,220,58.18,155.97
2/6/2017,96,VANCE JACKSON,9,348,96,2,453,76.82,128.05
2/6/2017,97,WEST AVE,15,287,214,38,516,55.62,137.67
2/6/2017,100,PRIMO FRED RD,13,780,76,49,869,89.76,167.59
2/6/2017,101,UTSA/LEON VALLEY BRT,69,568,8,4,645,88.06,157.69
2/6/2017,502,THOUSAND OAKS,11,229,33,3,273,83.88,194.13
2/6/2017,505,BASSE,7,181,12,18,200,90.5,177.81
2/6/2017,509,HILDEBRAND,6,289,34,50,329,87.84,174.97
2/6/2017,515,SOUTHCROSS,12,390,24,15,426,91.55,113.76
2/6/2017,520,ZARZAMORA,68,1018,294,45,1380,73.77,144.03
2/6/2017,522,BABCOCK,4,373,27,2,404,92.33,85.70
2/6/2017,524,GENERAL McMULLEN Frequent,23,718,81,6,822,87.35,223.15
2/6/2017,534,WURZBACH,27,530,101,14,658,80.55,121.92
2/6/2017,550,LOOPER Skip,23,439,85,6,547,80.26,156.88
2/6/2017,551,LOOPER Skip,12,571,90,26,673,84.84,179.49
2/6/2017,602,NORTH STAR / MEDICAL CENTER,13,185,47,24,245,75.51,128.40
2/6/2017,603,MEDICAL CENTER/UTSA,5,136,48,21,189,71.96,203.86
2/6/2017,604,MEDICAL CENTER/UNIVERSITY HGTS.,7,148,26,11,181,81.77,117.50
2/6/2017,605,UTSA/MAINLAND,3,59,22,12,84,70.24,106.06
2/6/2017,606,MEDICAL CENTER/ALAMO RANCH,15,197,13,2,225,87.56,78.34
2/6/2017,607,MEDICAL CENTER / INGRAM,3,95,3,4,101,94.06,103.83
2/6/2017,609,INGRAM/MAINLAND,7,106,21,1,134,79.1,284.52
2/6/2017,610,INGRAM/NORTHWEST CROSSING,6,219,37,19,262,83.59,121.67
2/6/2017,611,VALLEY-HI / KEL-LAC,0,107,8,11,115,93.04,237.69
2/6/2017,612,KEL-LAC/WESTLAKES,1,93,18,11,112,83.04,105.69
2/6/2017,613,HERITAGE NW / KEL-LAC,4,115,26,2,145,79.31,99.62
2/6/2017,614,HIDDEN COVE / KEL-LAC,9,94,12,2,115,81.74,83.95
2/6/2017,615,KEL-LAC / HERITAGE PARK,4,129,13,4,146,88.36,139.16
2/6/2017,616,SKY HARBOUR/KEL-LAC,1,163,23,9,187,87.17,102.36
2/6/2017,617,KEL-LAC / RAINBOW HILLS,4,113,18,12,135,83.7,75.27
2/6/2017,618,INGRAM/WESTLAKES,7,63,48,10,118,53.39,141.11
2/6/2017,619,KEL-LAC / INDIAN CREEK,1,119,24,0,144,82.64,172.62
2/6/2017,620,INGRAM/NWVISTAS,4,105,7,13,116,90.52,178.76
2/6/2017,629,INDUSTRY PARK,3,84,51,17,138,60.87,74.34
2/6/2017,630,RANDOLPH/KIRBY/SUNRISE,10,145,9,1,164,88.41,138.54
2/6/2017,631,SUNRISE/SUMMERFEST,0,109,43,1,152,71.71,216.45
2/6/2017,632,RANDOLPH/VENTURA,20,456,28,0,504,90.48,142.10
2/6/2017,640,VALLEY FORGE,2,80,3,1,85,94.12,149.06
2/6/2017,641,KNOLLCREEK,0,80,9,0,89,89.89,144.01
2/6/2017,642,NACOGDOCHES,1,92,5,0,98,93.88,96.05
2/6/2017,647,NORTH STAR / HARRY WURZBACH,16,105,9,23,130,80.77,115.80
2/6/2017,648,NORTH STAR / STONE OAK PKWY.,31,169,3,29,203,83.25,202.67
2/6/2017,651,DECO DISTRICT / CASTLE HILLS,0,147,16,2,163,90.18,136.82
2/6/2017,660,NWVISTAS/UNIVESITY P&R,5,154,17,10,176,87.5,209.97
2/7/2017,2,BLANCO,4,636,225,16,865,73.53,138.73
2/7/2017,3,SAN PEDRO SKIP,5,346,224,96,575,60.17,121.95
2/7/2017,4,SAN PEDRO Frequent,12,472,135,95,619,76.25,138.38
2/7/2017,5,McCULLOUGH,6,358,84,2,448,79.91,242.19
2/7/2017,6,US-281 Express,5,113,67,2,185,61.08,90.65
2/7/2017,8,N ST MARYS,23,319,198,9,540,59.07,101.67
2/7/2017,9,BROADWAY,7,302,37,38,346,87.28,196.80
2/7/2017,10,NACO/BROADWAY,4,278,59,37,341,81.52,154.02
2/7/2017,11,VIVA CULTURE,29,468,37,20,534,87.64,218.51
2/7/2017,14,PERRIN BEITEL SKIP,24,455,130,3,609,74.71,100.00
2/7/2017,17,IH-35 Express,10,157,10,7,177,88.7,166.31
