ServiceDate,Routes,RouteName,CurrentRevenue,Ridership,TokenCount,TicketCount,PassCount,BillCount,UnclassifiedRevenue,DumpCount
5/13/2016,502,502-THOUSAND OAKS               ,400.25,1074,1,0,711,220,14.46,102
5/13/2016,505,505-BASSE RD.,219.38,584,0,0,370,112,10.04,61
5/13/2016,509,509-HILDEBRAND                  ,310.88,750,0,0,462,170,18.35,93
5/13/2016,515,515-SOUTHCROSS                  ,411.54,950,0,0,528,204,21.77,114
5/13/2016,520,520-ZARZAMORA                   ,2020.63,6117,0,0,3867,1091,98.63,590
5/13/2016,522,522-CUPPLES RD.                 ,305.01,917,0,0,540,145,16.9,101
5/13/2016,524,524-MCMULLEN                    ,1073.91,2682,0,0,1455,577,96.5,329
5/13/2016,534,534-WURZBACH                    ,690.2,2258,0,0,1511,379,47.88,227
5/13/2016,550,550-LOOPER LIMITED STOP,1215.2,3688,0,0,2414,690,58.9,323
5/13/2016,551,551-LOOPER LIMITED STOP,1189,3582,0,0,2357,666,86.69,347
5/13/2016,602,602-MED/N CENT,395.42,1031,0,0,633,195,19.62,108
5/13/2016,603,603-MED/WD  PK/UTSA,333.95,880,0,0,508,185,23.2,98
5/13/2016,604,604-CROSSROADS/WOODS OF SHAVANO ,189.41,442,0,0,262,100,9.21,53
5/13/2016,605,605-MED./BRAUN,43.57,101,0,0,50,21,1.8,14
5/13/2016,606,606-INGRAM/NEW TERRITORIES      ,212.74,531,0,0,297,123,10,68
5/13/2016,607,607-CROSS./INGR.,103.53,287,0,0,174,56,6.2,27
5/13/2016,609,609-BRAUN/INGR,111.35,323,0,0,208,51,4.06,30
5/13/2016,610,610-N.W. CROSSING,252.95,575,0,0,334,135,16.57,74
5/13/2016,611,611-VALLEY HI,152.05,334,0,0,192,84,6.69,36
5/13/2016,612,612-WESTLAKES,107.25,266,0,0,154,59,5.33,23
5/13/2016,613,613-HERITAGE NW,317.64,681,0,0,366,172,14.03,96
5/13/2016,614,614-HIDDEN COVE,150.37,271,0,0,146,81,6.9,34
5/13/2016,615,615-HERITAGE PK.,279.44,600,0,0,353,156,14.26,75
5/13/2016,616,616-SKY HARBOUR,246.89,498,1,0,276,122,7.91,44
5/13/2016,617,617-RAINBOW HILLS,147.46,406,0,0,234,89,5.37,36
5/13/2016,618,618-WLAKES/ING.,178.83,340,0,0,174,99,9.13,56
5/13/2016,619,619-INDIAN CREEK,140.93,302,0,0,176,72,3.9,27
5/13/2016,620,620-BRAUN./MED.,143.51,365,0,0,207,69,12.12,49
5/13/2016,630,630-SUNRISE,296.79,744,0,0,421,168,14.21,78
5/13/2016,632,632-WOODLAKE,488.03,1027,1,0,601,266,36.03,139
5/13/2016,640,640-NACO PASS/ROLLING OAKS      ,87.9,177,0,0,76,49,3.88,27
5/13/2016,641,641-NACO PASS/ROLLING OAKS      ,77.94,228,0,0,121,47,4.48,29
5/13/2016,642,642-NACO PASS/SELMA             ,139.07,288,0,0,168,71,10.95,41
5/13/2016,647,647-TERRELL PLZ.,119.9,316,0,0,179,62,2.97,31
5/13/2016,648,648-HOLLYWOOD PK.,199.63,489,0,0,277,117,7.85,52
5/13/2016,651,651-CASTLE HILLS ,225.05,565,0,0,293,100,6.9,67
5/13/2016,660,660-UNIV P&R / NW VISTA,102.67,271,0,0,124,58,5.56,24
5/14/2016,2,2-BLANCO RD.,633.26,1785,0,0,858,367,36.02,171
5/14/2016,3,3-SAN PEDRO,335.09,1316,0,0,660,213,18.09,100
5/14/2016,4,4-SAN PEDRO,543.36,1857,0,0,929,317,28.46,156
5/14/2016,5,5-MC CULLOUGH,262.21,742,0,0,365,161,17.11,72
5/14/2016,7,7-FUNSTON,19.35,71,0,0,36,16,1.1,6
5/14/2016,8,8-N.ST.MARYS,293.77,697,0,0,333,168,13.98,67
5/14/2016,9,9-BROADWAY,340.96,911,1,0,460,207,23.24,85
5/14/2016,10,10-NACO./BROAD.,255.64,860,0,0,442,147,14.01,67
5/14/2016,14,14-PERRIN BEITL,740.86,1930,0,0,977,438,42.13,184
5/14/2016,16,16-Ft. Sam Express,188.7,129,0,0,51,84,2.2,5
5/14/2016,17,17-RANDOLPH P/R,139.75,398,0,0,224,83,16.85,20
5/14/2016,20,20-NEW BRAUNFELS,695.56,2340,0,0,1254,415,34.17,190
5/14/2016,21,21-KIRBY,434.96,896,0,0,467,240,38.07,110
5/14/2016,22,22-NOLAN,158.96,578,0,0,294,98,13.43,53
5/14/2016,24,24-E.HOUSTON,465.93,1055,0,0,466,282,25.08,96
5/14/2016,25,25-EAST COMMERCE,362.46,1112,0,0,571,220,29.36,100
5/14/2016,26,26-M.L. KING,345.67,904,0,0,395,198,19.62,97
5/14/2016,28,28-PORTER,505.46,1270,0,0,605,290,23.22,135
5/14/2016,30,30-RIGSBY,274.98,698,0,0,319,153,9.54,67
5/14/2016,32,32-STEVES AVENUE,303.13,872,0,0,422,178,18.35,77
5/14/2016,34,34-S.ST.MARY'S,452.04,1266,0,0,582,278,27.29,112
5/14/2016,36,36-S. PRESA ST.,257.78,659,0,0,301,160,19.35,71
5/14/2016,42,42-ROOSEVELT,354.38,1009,0,0,469,223,13.45,91
5/14/2016,43,43-S. FLORES,416.7,891,0,0,395,243,24.3,97
5/14/2016,44,44-PLEASANTON RD.,385.97,976,0,0,427,228,21.62,116
5/14/2016,46,46-COMMERCIAL,106.23,287,0,0,132,62,5.19,24
5/14/2016,51,51-NOGALITOS STREET,514.68,1191,1,0,557,289,28.65,131
5/14/2016,54,54-S.MAIN,76.12,161,0,0,69,48,4.31,23
5/14/2016,62,62-KELLY U.S.A.,84.64,279,0,0,149,42,2.97,21
5/14/2016,64,64-KLAC/SEA WORLD/N.W. VISTA    ,122.87,466,0,0,304,77,4.3,16
5/14/2016,65,65-LACKLAND/USO EXPRESS         ,596.54,352,0,0,125,243,9.4,23
5/14/2016,66,66-CERALVO,223.9,617,0,0,288,125,8.64,57
5/14/2016,67,67-LAREDO,129.09,345,0,0,155,69,1.92,31
5/14/2016,68,68-GUADALUPE,466.69,1628,0,0,738,278,23.62,126
5/14/2016,70,70-DURANGO,32.15,105,0,0,36,21,1.3,8
5/14/2016,75,75-WEST COMMERCE,623.32,1998,0,0,975,376,43.82,176
5/14/2016,76,76-OLD HWY. 90 W.,557.14,1805,2,0,896,325,26.78,129
5/14/2016,77,77-MARTIN ST.,108.57,348,0,0,153,64,6.31,34
5/14/2016,79,79-RUIZ ST.,261.25,936,0,0,489,147,15.96,62
5/14/2016,82,82-CULEBRA,418.27,1163,0,0,614,240,24.95,112
5/14/2016,88,88-BANDERA RD.,415.9,1316,0,0,626,244,27.49,124
5/14/2016,89,89-DONALDSON,230.98,624,0,0,258,140,8.62,52
5/14/2016,90,90-BABCOCK RD.,215.02,681,0,0,310,116,19.92,63
5/14/2016,93,93-CROSS./UTSA/P/R EXP.,0,3,0,0,0,0,0,0
5/14/2016,94,94-FIESTA/UTSA/EXPRESS          ,113.75,341,0,0,193,71,4.1,13
5/14/2016,95,95-Fredericksburg Rd.,206.62,808,0,0,403,120,11.78,57
5/14/2016,96,96-VANCE JACKSON RD.,479.18,1491,0,0,782,301,17.17,106
5/14/2016,97,97-WEST AVENUE,385.38,1144,0,0,587,229,26.85,109
5/14/2016,100,100 - PRIMO FREDRICKSBURG RD.,935.51,3689,0,0,2142,563,51.48,248
5/14/2016,301,301-RED                         ,828.41,780,0,0,168,507,64.19,106
5/14/2016,305,305-BLUE                        ,164.4,169,0,0,44,77,5.7,19
5/14/2016,333,333-E-Route,0,66,0,0,0,0,0,0
5/14/2016,502,502-THOUSAND OAKS               ,267.7,718,0,0,430,147,11.48,63
5/14/2016,505,505-BASSE RD.,133.77,405,0,0,186,87,4.95,36
5/14/2016,509,509-HILDEBRAND                  ,145.5,507,1,0,232,82,6.62,37
5/14/2016,515,515-SOUTHCROSS                  ,187.45,403,0,0,163,97,6.16,35
5/14/2016,520,520-ZARZAMORA                   ,1292.28,3784,0,0,1712,742,74.75,344
5/14/2016,522,522-CUPPLES RD.                 ,139.62,426,0,0,206,75,6.25,30
5/14/2016,524,524-MCMULLEN                    ,488.08,1341,1,0,588,281,30.44,126
5/14/2016,534,534-WURZBACH                    ,374.56,1353,0,0,742,232,21.81,93
5/14/2016,550,550-LOOPER LIMITED STOP,806.36,2437,0,0,1377,474,41.29,226
5/14/2016,551,551-LOOPER LIMITED STOP,916.38,2566,0,0,1446,554,39.68,230
5/14/2016,602,602-MED/N CENT,215.72,492,0,0,277,135,6.42,46
5/14/2016,603,603-MED/WD  PK/UTSA,252.85,503,0,0,228,141,18.45,55
5/14/2016,604,604-CROSSROADS/WOODS OF SHAVANO ,121.46,300,0,0,154,66,5.69,28
5/14/2016,605,605-MED./BRAUN,37.91,71,0,0,33,19,1.23,7
5/14/2016,606,606-INGRAM/NEW TERRITORIES      ,59.32,200,0,0,102,35,6.78,22
5/14/2016,607,607-CROSS./INGR.,71.84,287,0,0,169,44,33.03,36
5/14/2016,609,609-BRAUN/INGR,69.42,224,0,0,118,39,4.71,19
5/14/2016,610,610-N.W. CROSSING,162.87,346,0,0,176,92,8.54,45
5/14/2016,611,611-VALLEY HI,130.89,300,1,0,140,71,5.22,32
5/14/2016,612,612-WESTLAKES,85.15,190,0,0,81,49,3.17,20
5/14/2016,613,613-HERITAGE NW,167.62,443,0,0,213,94,6.75,38
5/14/2016,614,614-HIDDEN COVE,76.15,144,0,0,79,48,3.6,18
5/14/2016,615,615-HERITAGE PK.,142.66,375,0,0,175,84,8.73,42
5/14/2016,616,616-SKY HARBOUR,192.4,384,0,0,183,101,8.68,37
5/14/2016,617,617-RAINBOW HILLS,140.47,323,0,0,119,71,7.28,30
5/14/2016,618,618-WLAKES/ING.,96.4,197,0,0,87,54,3.75,17
5/14/2016,619,619-INDIAN CREEK,101.85,216,0,0,102,51,5.36,21
5/14/2016,620,620-BRAUN./MED.,83.98,196,0,0,109,43,9.46,26
5/14/2016,630,630-SUNRISE,217.6,596,0,0,307,133,17.07,57
5/14/2016,632,632-WOODLAKE,240.7,676,0,0,360,140,11.34,63
5/14/2016,640,640-NACO PASS/ROLLING OAKS      ,67.23,125,0,0,50,41,2.4,18
5/14/2016,641,641-NACO PASS/ROLLING OAKS      ,84.83,155,0,0,67,52,3.88,22
5/14/2016,642,642-NACO PASS/SELMA             ,87.86,232,0,0,123,53,3.96,15
5/14/2016,647,647-TERRELL PLZ.,63.27,214,0,0,106,36,1.43,13
5/14/2016,648,648-HOLLYWOOD PK.,140.24,267,0,0,109,78,4.59,24
5/14/2016,651,651-CASTLE HILLS ,71.06,246,0,0,102,40,1.3,19
5/14/2016,660,660-UNIV P&R / NW VISTA,58.96,127,0,0,48,35,4.39,18
5/15/2016,2,2-BLANCO RD.,580.99,1235,0,0,580,326,21.89,143
5/15/2016,3,3-SAN PEDRO,220.25,837,0,0,450,127,10.64,58
5/15/2016,4,4-SAN PEDRO,473.29,1407,0,0,716,278,31.23,129
5/15/2016,5,5-MC CULLOUGH,164.04,404,0,0,206,98,14.22,46
5/15/2016,7,7-FUNSTON,14.6,45,0,0,24,9,0.48,2
5/15/2016,8,8-N.ST.MARYS,209.39,450,0,0,220,140,15.93,51
5/15/2016,9,9-BROADWAY,211.33,575,1,0,295,127,7.49,55
5/15/2016,10,10-NACO./BROAD.,215.4,560,0,0,307,122,14.82,70
5/15/2016,14,14-PERRIN BEITL,541.61,1202,0,0,571,319,30.62,136
5/15/2016,16,16-Ft. Sam Express,47,41,0,0,19,18,0.7,2
5/15/2016,17,17-RANDOLPH P/R,95.21,236,0,0,147,64,12.15,15
5/15/2016,20,20-NEW BRAUNFELS,524.25,1637,1,0,813,296,19.92,99
5/15/2016,21,21-KIRBY,254.08,554,0,0,258,159,23.62,59
5/15/2016,22,22-NOLAN,156.33,504,0,0,221,92,16.22,43
5/15/2016,24,24-E.HOUSTON,231.76,600,0,0,289,135,6.27,50
5/15/2016,25,25-EAST COMMERCE,288.97,849,0,0,445,164,19.14,90
5/15/2016,26,26-M.L. KING,231.87,684,0,0,302,122,11.07,57
5/15/2016,28,28-PORTER,320.51,818,0,0,393,193,13.38,83
5/15/2016,30,30-RIGSBY,266.94,636,0,0,335,172,16.97,74
5/15/2016,32,32-STEVES AVENUE,137.91,344,0,0,150,83,9.06,42
5/15/2016,34,34-S.ST.MARY'S,307.4,831,0,0,381,186,15.02,76
5/15/2016,36,36-S. PRESA ST.,180.87,451,0,0,197,103,11.25,45
5/15/2016,42,42-ROOSEVELT,275.97,631,1,0,306,175,20.93,72
5/15/2016,43,43-S. FLORES,219.32,574,0,0,264,122,10.72,58
5/15/2016,44,44-PLEASANTON RD.,257.3,682,0,0,305,148,11.32,83
5/15/2016,46,46-COMMERCIAL,83.7,254,0,0,110,52,6.13,21
5/15/2016,51,51-NOGALITOS STREET,320.05,914,0,0,457,183,14.29,82
5/15/2016,62,62-KELLY U.S.A.,81.21,176,0,0,66,39,1.91,12
5/15/2016,64,64-KLAC/SEA WORLD/N.W. VISTA    ,83.3,372,0,0,247,56,8,15
5/15/2016,65,65-LACKLAND/USO EXPRESS         ,24.5,32,0,0,17,17,0.5,2
5/15/2016,66,66-CERALVO,170.34,413,0,0,192,101,9.4,44
5/15/2016,67,67-LAREDO,81,168,0,0,66,40,4.64,19
5/15/2016,68,68-GUADALUPE,330.8,1101,0,0,511,213,20.18,88
5/15/2016,75,75-WEST COMMERCE,290.88,909,0,0,415,162,19.11,88
5/15/2016,76,76-OLD HWY. 90 W.,418.72,1317,0,0,681,225,20.14,124
5/15/2016,77,77-MARTIN ST.,80.07,317,0,0,151,50,10.75,32
5/15/2016,79,79-RUIZ ST.,171.76,662,0,0,327,97,4.32,32
5/15/2016,82,82-CULEBRA,254.85,683,0,0,355,147,17.48,68
5/15/2016,88,88-BANDERA RD.,344.97,958,0,0,453,209,16.09,106
5/15/2016,89,89-DONALDSON,117.6,365,0,0,164,58,5.73,33
5/15/2016,90,90-BABCOCK RD.,179.23,562,0,0,270,92,6.45,38
5/15/2016,94,94-FIESTA/UTSA/EXPRESS          ,131.45,377,0,0,231,85,4.55,18
5/15/2016,95,95-Fredericksburg Rd.,199.79,653,0,0,302,115,9.04,48
5/15/2016,96,96-VANCE JACKSON RD.,344.5,979,0,0,504,210,55.8,101
5/15/2016,97,97-WEST AVENUE,219.13,663,0,0,311,136,10.64,62
5/15/2016,100,100 - PRIMO FREDRICKSBURG RD.,939.16,3028,1,0,1693,561,42.92,223
5/15/2016,301,301-RED                         ,464.02,499,0,0,159,254,31.87,63
5/15/2016,305,305-BLUE                        ,67.26,105,0,0,32,29,1.66,10
5/15/2016,502,502-THOUSAND OAKS               ,158.43,447,0,0,275,96,11.8,50
5/15/2016,505,505-BASSE RD.,110.34,247,0,0,120,67,6.33,27
5/15/2016,515,515-SOUTHCROSS                  ,109.88,260,0,0,119,50,5.9,33
5/15/2016,520,520-ZARZAMORA                   ,927.21,2480,0,0,1157,537,52.42,258
5/15/2016,522,522-CUPPLES RD.                 ,77.48,286,0,0,138,48,3.16,23
5/15/2016,524,524-MCMULLEN                    ,270.18,667,0,0,289,153,14.66,70
5/15/2016,534,534-WURZBACH                    ,285.84,831,0,0,472,162,14.13,84
5/15/2016,550,550-LOOPER LIMITED STOP,548.56,1423,1,0,765,317,29.1,139
5/15/2016,551,551-LOOPER LIMITED STOP,477.44,1381,0,0,785,261,48.51,154
5/15/2016,602,602-MED/N CENT,177.76,387,0,0,206,96,7.14,43
5/15/2016,603,603-MED/WD  PK/UTSA,135.98,301,0,0,151,65,4.19,26
5/15/2016,604,604-CROSSROADS/WOODS OF SHAVANO ,68.2,182,0,0,116,38,3.7,21
5/15/2016,606,606-INGRAM/NEW TERRITORIES      ,107.32,280,0,0,152,59,7.06,29
5/15/2016,607,607-CROSS./INGR.,49.81,155,0,0,78,29,2.45,15
5/15/2016,609,609-BRAUN/INGR,28.81,141,0,0,76,15,1.57,9
5/15/2016,610,610-N.W. CROSSING,125.77,247,1,0,122,76,6.15,36
5/15/2016,611,611-VALLEY HI,119.49,266,0,0,133,62,7.99,31
5/15/2016,612,612-WESTLAKES,47.63,117,0,0,53,27,1.06,9
5/15/2016,613,613-HERITAGE NW,118.18,293,0,0,137,68,2.56,24
5/15/2016,614,614-HIDDEN COVE,94.8,196,0,0,93,52,4.4,23
5/15/2016,615,615-HERITAGE PK.,93.85,213,0,0,105,45,3.65,30
5/15/2016,616,616-SKY HARBOUR,109.46,318,0,0,182,57,4.86,23
5/15/2016,617,617-RAINBOW HILLS,66.64,168,0,0,81,41,2.37,13
5/15/2016,618,618-WLAKES/ING.,55.25,136,0,0,61,35,1.89,11
5/15/2016,619,619-INDIAN CREEK,60.37,176,0,0,101,30,1.02,14
5/15/2016,620,620-BRAUN./MED.,74.93,151,0,0,84,34,10.68,26
5/15/2016,630,630-SUNRISE,103.22,307,0,0,152,68,6.11,32
5/15/2016,632,632-WOODLAKE,167.93,388,0,0,201,108,9.65,49
5/15/2016,642,642-NACO PASS/SELMA             ,68.15,170,0,0,95,50,2.15,17
5/15/2016,647,647-TERRELL PLZ.,48.4,138,0,0,74,25,2.43,14
5/15/2016,648,648-HOLLYWOOD PK.,83.96,171,0,0,90,54,2.09,16
5/15/2016,651,651-CASTLE HILLS ,64.19,171,0,0,67,36,3.95,19
5/16/2016,2,2-BLANCO RD.,1197.16,2810,1,0,1610,637,69.16,360
5/16/2016,3,3-SAN PEDRO,368.11,1582,0,0,1091,187,19.67,118
5/16/2016,4,4-SAN PEDRO,733.33,2467,1,0,1539,396,37.55,211
5/16/2016,5,5-MC CULLOUGH,380.84,1135,0,0,673,232,15.52,108
5/16/2016,6,6-US 281 Express,72.3,296,0,0,201,52,1.81,11
5/16/2016,7,7-FUNSTON,51.98,119,0,0,70,24,6.96,13
5/16/2016,8,8-N.ST.MARYS,448.13,1071,0,0,618,254,18.47,102
5/16/2016,9,9-BROADWAY,372.49,1029,1,0,633,203,21.23,92
5/16/2016,10,10-NACO./BROAD.,352.68,1209,0,0,748,195,17.79,92
5/16/2016,14,14-PERRIN BEITL,1046.57,2706,0,0,1666,592,68.78,275
5/16/2016,17,17-RANDOLPH P/R,242.01,964,0,0,617,153,17.98,32
5/16/2016,20,20-NEW BRAUNFELS,1253.28,3883,0,0,2511,663,51.93,358
5/16/2016,21,21-KIRBY,591.74,1334,0,0,706,329,20.85,147
5/16/2016,22,22-NOLAN,304.67,1126,0,0,749,178,24.59,90
5/16/2016,24,24-E.HOUSTON,531.53,1455,0,0,849,301,35.04,141
5/16/2016,25,25-EAST COMMERCE,520.32,1584,0,0,885,279,22.2,146
5/16/2016,26,26-M.L. KING,389.99,1171,0,0,634,222,15.96,99
5/16/2016,28,28-PORTER,639.69,1614,0,0,897,350,36.26,178
5/16/2016,30,30-RIGSBY,543.82,1401,0,0,715,299,26.65,156
5/16/2016,32,32-STEVES AVENUE,406.63,943,0,0,464,199,18.73,130
5/16/2016,34,34-S.ST.MARY'S,596.7,1635,0,0,954,318,43.76,187
5/16/2016,36,36-S. PRESA ST.,330.46,725,0,0,413,174,25.77,96
5/16/2016,42,42-ROOSEVELT,563.68,1163,0,0,634,276,23.06,129
5/16/2016,43,43-S. FLORES,344.49,1019,0,0,518,186,22.02,102
5/16/2016,44,44-PLEASANTON RD.,539.75,1408,0,0,791,278,27.36,133
5/16/2016,46,46-COMMERCIAL,195.65,488,0,0,270,109,8.81,49
5/16/2016,48,48-IH 35 South Express,9.9,30,0,0,11,7,0.25,1
5/16/2016,51,51-NOGALITOS STREET,477.66,1155,0,0,694,261,33.9,144
5/16/2016,54,54-S.MAIN,214.02,580,1,0,349,111,11.27,51
5/16/2016,62,62-KELLY U.S.A.,213.07,552,0,0,337,119,14.06,58
5/16/2016,64,64-KLAC/SEA WORLD/N.W. VISTA    ,150.37,586,0,0,411,84,12.36,21
5/16/2016,66,66-CERALVO,368.09,910,0,0,479,175,16.68,99
5/16/2016,67,67-LAREDO,237.52,572,0,0,323,137,10.4,49
5/16/2016,68,68-GUADALUPE,698.53,2385,1,0,1439,380,35.47,206
5/16/2016,70,70-DURANGO,72.15,184,0,0,99,32,3.22,17
5/16/2016,75,75-WEST COMMERCE,842.63,2536,0,0,1562,462,52.67,271
5/16/2016,76,76-OLD HWY. 90 W.,702.48,2338,0,0,1520,384,36.79,217
5/16/2016,77,77-MARTIN ST.,217.09,590,0,0,331,116,8.57,69
5/16/2016,79,79-RUIZ ST.,347.39,1236,0,0,780,167,27.76,110
5/16/2016,82,82-CULEBRA,788.14,2131,0,0,1316,422,48.21,229
5/16/2016,88,88-BANDERA RD.,702.59,1815,0,0,1101,393,38.58,197
5/16/2016,89,89-DONALDSON,296.3,931,0,0,562,161,15.64,86
5/16/2016,90,90-BABCOCK RD.,363.68,1151,0,0,670,188,25.5,115
5/16/2016,93,93-CROSS./UTSA/P/R EXP.,45.28,322,0,0,178,23,4.21,8
5/16/2016,94,94-FIESTA/UTSA/EXPRESS          ,83.41,350,0,0,182,46,2.89,10
5/16/2016,95,95-Fredericksburg Rd.,294.83,1166,0,0,778,152,26.43,123
5/16/2016,96,96-VANCE JACKSON RD.,703.3,2084,0,0,1313,394,34.04,203
5/16/2016,97,97-WEST AVENUE,408.33,1257,0,0,745,227,24.64,111
5/16/2016,100,100 - PRIMO FREDRICKSBURG RD.,1371.92,5255,0,0,3535,762,76.76,344
5/16/2016,301,301-RED                         ,253.79,358,0,0,129,161,5.8,35
5/16/2016,305,305-BLUE                        ,79.42,150,0,0,88,42,3.96,17
5/16/2016,502,502-THOUSAND OAKS               ,350.56,1016,0,0,669,201,11.29,79
5/16/2016,505,505-BASSE RD.,266.21,642,0,0,419,146,39.02,100
5/16/2016,509,509-HILDEBRAND                  ,214.65,541,0,0,306,123,10.06,48
5/16/2016,515,515-SOUTHCROSS                  ,316.94,787,0,0,448,160,18.86,92
5/16/2016,520,520-ZARZAMORA                   ,1727.98,5403,0,0,3448,919,95.16,487
5/16/2016,522,522-CUPPLES RD.                 ,322.92,894,0,0,529,161,20.68,101
5/16/2016,524,524-MCMULLEN                    ,872.78,2468,1,0,1441,480,38.92,259
5/16/2016,534,534-WURZBACH                    ,631.63,2190,0,0,1423,357,31.3,193
5/16/2016,550,550-LOOPER LIMITED STOP,1224.64,3517,0,0,2291,683,72.33,350
5/16/2016,551,551-LOOPER LIMITED STOP,1152.15,3425,0,0,2168,639,46.35,282
5/16/2016,602,602-MED/N CENT,348.47,803,0,0,483,182,27.83,98
5/16/2016,603,603-MED/WD  PK/UTSA,296.11,812,0,0,457,157,18.82,80
5/16/2016,604,604-CROSSROADS/WOODS OF SHAVANO ,199.94,496,0,0,299,101,15.85,57
5/16/2016,605,605-MED./BRAUN,43.05,109,0,0,67,20,1.6,9
5/16/2016,606,606-INGRAM/NEW TERRITORIES      ,222.6,485,0,0,266,120,22.84,72
5/16/2016,607,607-CROSS./INGR.,102.82,300,0,0,190,41,8.42,24
5/16/2016,609,609-BRAUN/INGR,105.92,315,0,0,203,50,3.57,30
5/16/2016,610,610-N.W. CROSSING,222.74,534,0,0,323,113,12.56,70
5/16/2016,611,611-VALLEY HI,174.71,425,0,0,263,103,10.88,41
5/16/2016,612,612-WESTLAKES,69.42,153,0,0,88,36,2.48,17
5/16/2016,613,613-HERITAGE NW,281.43,623,0,0,340,161,12.87,84
5/16/2016,614,614-HIDDEN COVE,91.77,188,0,0,108,48,2.8,19
5/16/2016,615,615-HERITAGE PK.,267.39,598,0,0,343,144,11.44,59
5/16/2016,616,616-SKY HARBOUR,154.25,424,0,0,243,78,4.44,32
5/16/2016,617,617-RAINBOW HILLS,166.13,390,0,0,210,87,4.87,36
5/16/2016,618,618-WLAKES/ING.,97,239,0,0,145,51,6.81,31
5/16/2016,619,619-INDIAN CREEK,82.85,227,0,0,144,45,3.58,18
5/16/2016,620,620-BRAUN./MED.,160.56,387,0,0,212,84,7.92,37
5/16/2016,630,630-SUNRISE,256.58,725,0,0,423,141,13.08,67
5/16/2016,632,632-WOODLAKE,325.51,933,0,0,528,182,19.92,85
5/16/2016,640,640-NACO PASS/ROLLING OAKS      ,63.64,101,0,0,50,34,1.63,17
5/16/2016,641,641-NACO PASS/ROLLING OAKS      ,36.63,165,0,0,66,14,0.25,5
5/16/2016,642,642-NACO PASS/SELMA             ,78.45,311,0,0,154,40,5.08,23
5/16/2016,647,647-TERRELL PLZ.,110.75,287,0,0,184,52,3.43,40
5/16/2016,648,648-HOLLYWOOD PK.,215.5,449,0,0,245,128,9.92,60
5/16/2016,651,651-CASTLE HILLS ,254.59,602,0,0,293,118,11.18,63
5/16/2016,660,660-UNIV P&R / NW VISTA,117.87,278,0,0,127,76,4.53,25
5/17/2016,2,2-BLANCO RD.,1231.52,3003,1,0,1740,661,81.79,370
5/17/2016,3,3-SAN PEDRO,488.02,1790,0,0,1183,272,19.13,133
5/17/2016,4,4-SAN PEDRO,749.63,2607,1,0,1668,404,39.45,218
5/17/2016,5,5-MC CULLOUGH,479.33,1429,0,0,889,257,28.09,127
5/17/2016,6,6-US 281 Express,77.45,339,0,0,226,44,2.9,9
5/17/2016,7,7-FUNSTON,32.19,70,0,0,38,22,2.95,7
5/17/2016,8,8-N.ST.MARYS,415.96,1091,0,0,683,221,19.35,113
5/17/2016,9,9-BROADWAY,387.17,1145,0,0,693,215,16.93,113
5/17/2016,10,10-NACO./BROAD.,445.21,1300,0,0,820,247,20.76,121
5/17/2016,14,14-PERRIN BEITL,1080.35,2840,0,0,1716,615,39.13,270
5/17/2016,17,17-RANDOLPH P/R,157.39,935,0,0,580,109,10.67,23
5/17/2016,20,20-NEW BRAUNFELS,1010.6,3556,0,0,2321,521,44.22,281
5/17/2016,21,21-KIRBY,534.89,1207,0,0,674,305,21.49,136
5/17/2016,22,22-NOLAN,280.24,1140,0,0,761,147,15.36,92
5/17/2016,24,24-E.HOUSTON,543.58,1464,0,0,871,311,22.48,127
5/17/2016,25,25-EAST COMMERCE,529.96,1499,0,0,880,295,31.2,161
5/17/2016,26,26-M.L. KING,407.55,1358,0,0,829,214,17.87,113
5/17/2016,28,28-PORTER,643.09,1715,0,0,1052,352,46.85,198
5/17/2016,30,30-RIGSBY,420.04,1071,0,0,618,231,19.41,122
5/17/2016,32,32-STEVES AVENUE,415.09,918,0,0,485,203,21.09,110
5/17/2016,34,34-S.ST.MARY'S,746.7,1953,0,0,1148,380,29.49,208
5/17/2016,36,36-S. PRESA ST.,339.55,745,0,0,412,178,26.63,104
5/17/2016,42,42-ROOSEVELT,506.34,1303,0,0,792,270,27.67,142
5/17/2016,43,43-S. FLORES,492.42,1193,0,0,633,261,25.92,144
5/17/2016,44,44-PLEASANTON RD.,467.2,1263,0,0,735,248,24.48,132
5/17/2016,46,46-COMMERCIAL,256.43,575,0,0,313,140,7.86,65
5/17/2016,48,48-IH 35 South Express,19.75,45,0,0,24,10,0,0
5/17/2016,51,51-NOGALITOS STREET,527.39,1313,0,0,798,280,22.94,131
5/17/2016,54,54-S.MAIN,111.84,279,0,0,163,61,6.43,33
5/17/2016,62,62-KELLY U.S.A.,193.75,554,0,0,332,98,12.73,63
5/17/2016,64,64-KLAC/SEA WORLD/N.W. VISTA    ,208.46,757,0,0,531,118,8.85,25
5/17/2016,66,66-CERALVO,442.34,1181,0,0,665,227,15.08,109
5/17/2016,67,67-LAREDO,221.03,570,0,0,335,128,9.89,56
5/17/2016,68,68-GUADALUPE,788.5,2410,0,0,1453,443,44.66,222
5/17/2016,70,70-DURANGO,79.02,188,0,0,92,46,4.28,15
5/17/2016,75,75-WEST COMMERCE,837.24,2776,0,0,1735,439,47.06,246
5/17/2016,76,76-OLD HWY. 90 W.,735.28,2408,0,0,1639,391,31.95,191
5/17/2016,77,77-MARTIN ST.,160.66,482,1,0,299,73,7.54,50
